th	8982089
the	7213463
he	7119383
of	5698182
to	5380308
in	4540917
an	3835636
ed	3423541
nd	2951050
re	2880934
and	2777496
st	2762284
on	2643964
as	2626535
ing	2526343
es	2468437
is	2444944
er	2386164
ng	2253851
nt	2155409
at	2078723
be	1807854
sa	1804677
or	1762382
ion	1732129
et	1714465
en	1713180
a	1713020
so	1712300
co	1707235
al	1684237
se	1539449
ent	1477219
it	1435420
ha	1429829
ea	1383046
tio	1357235
dt	1336184
no	1325437
her	1252144
ch	1188486
le	1145148
for	1143635
di	1141284
wa	1137760
ma	1128647
fo	1128048
ot	1126745
me	1105255
de	1098710
ly	1091006
ew	1072206
ts	1070320
wi	1069366
ar	1064697
ter	1054859
tt	1046838
da	1043142
ne	1042937
wh	1041028
eo	1025329
sh	1018796
hat	1013093
na	1007168
tha	994291
ft	989474
ere	988867
si	975526
ati	970957
ec	956932
by	945414
ve	918593
te	905563
,a	885078
hi	883274
rt	876379
ta	870162
do	857144
pr	842350
we	841535
his	840051
ate	835734
ti	827629
ver	826077
s,	825548
all	822475
ll	814129
rs	804656
ce	801064
ca	792225
was	786245
ei	754867
ef	754253
ad	753638
ss	750906
ith	749654
yo	748942
ut	729102
con	725186
ns	717291
ers	708848
wo	708165
ra	707953
wit	702089
ep	697121
fa	691913
ted	686436
em	682119
res	677936
el	672634
su	654175
nce	652445
are	648998
thi	646858
li	643138
ho	642727
men	641191
ds	634825
la	634351
e,	626406
ons	626049
sw	625076
om	612187
tw	611933
pa	609201
ee	605660
pro	599768
fi	597077
,t	592248
eve	591292
ht	587911
ld	587597
sc	580018
rea	576267
fr	571100
mo	565168
sp	564519
go	563599
est	560881
ou	559463
ive	556708
db	556036
;s	555296
ess	552183
eh	542470
ear	528744
int	527029
tr	517769
lo	515815
ry	515707
com	514626
po	513930
eb	513407
ey	509205
us	508850
ge	508448
ac	504806
not	501978
ain	500431
our	497057
ill	495240
ect	492418
yt	492318
gt	491431
per	483690
out	482797
ome	481672
ni	480947
ro	479429
tin	473582
ave	469506
man	468922
ist	467208
bu	463967
one	463211
ove	462296
sta	460779
you	459726
ya	459480
ga	456943
oun	444262
whi	442434
der	437418
ght	435652
ex	435452
ow	433672
ide	433609
ine	429580
rom	427811
iti	421943
,w	421693
tra	420708
igh	420700
fro	415522
pe	415236
nte	411128
str	410050
red	409286
ste	408310
art	406362
wer	402886
ore	402182
ica	398539
cti	398403
oul	396613
und	394422
ort	392499
am	390956
ri	389702
but	389542
ay	386571
ant	386118
ty	385282
uld	385099
gr	382192
ble	380511
hou	380435
hin	378133
rat	377214
ich	376633
oth	375833
up	375589
un	375249
tur	372810
ap	372237
hav	372236
dh	371327
een	371272
par	371036
d,	369667
ys	369236
sf	365871
hic	364293
n,	364253
t,	361970
ies	361655
cou	360363
use	359723
ls	357807
had	357356
sti	356066
nde	354839
ir	352620
ab	352038
dw	348079
y,	347477
han	347394
cal	346659
enc	342815
ame	341887
act	341552
ke	341003
ure	340346
fe	340090
hen	337974
nti	336082
tho	335856
op	335180
ugh	334217
rou	333874
tic	333672
pre	333333
sb	333237
ev	332711
ind	330505
dr	330272
eri	328714
rin	328046
id	327496
rd	325954
bo	322195
tor	320716
ity	320538
r,	320237
age	317271
ic	316953
whe	316454
im	314966
sed	313437
eat	313310
eas	312974
ous	310709
cha	310531
i	309498
nal	307818
din	307421
ard	307371
end	307292
lin	306545
min	304827
era	303678
gh	302901
can	301918
ten	300718
ces	299621
lit	299618
ast	299550
ell	299468
br	299301
hey	298915
anc	297682
nw	296285
if	295745
ba	295168
lan	294741
pla	294140
oug	293940
df	291758
od	290867
lly	290395
ran	288380
wor	286746
dc	283895
ust	283181
she	282843
gi	281777
abl	281161
os	279278
lat	278829
,b	278535
mi	278346
ple	277532
les	277273
ny	276433
ur	276146
ont	275842
ned	275600
inc	275515
oa	273767
sm	273187
rie	272821
ssi	271899
pl	270689
ven	270455
ren	270332
ial	270298
af	270264
kin	268773
ob	268459
sin	267372
own	267282
ice	266749
ite	266248
ins	265248
my	264431
cl	263894
,i	262172
nts	261965
ese	261661
,s	261623
mor	259325
rit	258257
eg	257819
ose	257395
ime	256883
hei	256331
tte	256085
.t	255888
dis	255784
rec	255252
any	255085
nh	254267
sn	252829
ree	252582
yw	252089
tc	250699
nc	249551
