コンポジション#2

適応度:	1.3260741716999672E7
総チャンク数:	44996743

チャンクに含まれる打鍵数ごとの頻度
1打鍵チャンク:	11951637
2打鍵チャンク:	8747944
3打鍵チャンク:	1749221
4打鍵チャンク:	85687

チャンク頻度
e	2014663
i	1834484
l	1699351
o	1689072
f	1634678
j	1626058
d	1174427
s	1168733
a	1112757
r	1020481
w	1008703
n	932411
;	871327
ml	870695
3	826381
v	791666
u	771560
m	740139
z	672617
g	665647
t	643029
h	642191
4	632094
1	614125
;l	606880
c	565770
0	538420
q	520195
5	505951
8	501634
x	454669
2	416177
,	406881
/	403887
hi	400817
nl	400721
b	338163
9	324003
mi	299079
mo	262000
pj	243399
.	242331
y	221035
p	216151
ui	213533
k	210269
;i	207974
fe	204786
lh	189624
7	185691
ni	176208
uo	174535
yi	160926
il	158039
om	147575
lj	134529
q3	127528
nil	126691
gs	126382
mio	126012
no	121431
qe	118488
fs	111537
;o	110561
fa	108243
kl	106265
i;	101821
3t	95613
fd	93637
on	93251
o;	91223
in	86637
eq	85723
ae	85471
mil	82192
8h	81687
ca	81315
we	80879
ta	76296
fz	75261
oj	74660
l;	72814
ef	72374
ts	70783
;ij	68209
j;	67644
io	66662
u;	66481
ad	66317
j;l	62312
3r	62197
ba	61749
zd	57861
f2	56651
,m	55524
ze	55019
se	54257
/l	50842
ko	49979
im	48604
jo	46185
vs	45804
2e	43783
sd	42206
rz	42115
lm	41190
wa	40991
u8	40302
ag	39713
q3r	39542
zf	38535
wd	38510
f3	37950
ga	37928
nl/	37423
,n	37225
pij	37069
ou	35838
8;	35507
13	35189
cv	34933
lni	32666
ih	32511
sg	32374
iu	32080
pi	31933
gw	31453
j/	30302
n;	30026
ln	29955
u;l	29651
;n	29587
df	29010
;,	28742
nlk	28691
ar	28469
/,	27898
5a	27750
zc	27685
5w	27150
ea	26892
,;	26856
fw	26665
n;l	26570
te	26549
ok	26471
m0	26375
sr	25860
vd	25632
jk	25592
lu	25580
;lm	25392
vw	25356
ew	25274
j;i	25272
25	25154
sc	24971
ra	24934
.n	23922
er	23325
zx	23303
j9	23136
rq	23073
;ln	22578
sa	22355
omi	21462
re	21407
;k	21308
cs	21163
as	20922
;u	20344
nl;	20306
;8	20243
ge	20158
l/	20054
2f	19996
fx	19726
cx	19397
0j	19382
xz	19305
sz	19281
oi	18308
lk	18143
wt	18132
gsd	17918
n.	17250
ohi	17050
08	17040
ds	16945
zr	16880
zs	16381
n9	15917
iml	15677
;lu	15515
m;	15237
ac	15206
qf	15164
mio;	14929
24	14904
oui	14831
3a	14697
2r	14683
ij	14614
dg	14606
i/	14561
9n	14411
0u	14291
zg	14285
dv	14267
oni	13882
hio	13764
r2	13721
ilm	13702
af	13599
